entity,time,group,segment,value
10,97,B,val,12.555252604763918
10,98,B,val,12.48428047048019
10,99,B,val,12.482290821677212
10,100,B,val,12.589522487335858
10,101,B,val,12.694268977157114
10,102,B,val,13.195169577525329
10,103,B,val,12.605209892437045
10,104,B,val,12.678937520536694
10,105,B,val,13.10812888838937
10,106,B,val,12.803178568793872
10,107,B,val,13.13403853302153
10,108,B,val,12.768151765487602
10,109,B,val,13.189518362591524
10,110,B,val,13.665366490873962
10,111,B,val,13.481625902682488
10,112,B,val,14.018114525372104
10,113,B,val,14.15867074897217
10,114,B,val,14.17299082128381
10,115,B,val,14.295951552493506
10,116,B,val,14.494903685326872
10,117,B,val,14.342478133060359
10,118,B,val,14.488264983887738
10,119,B,val,14.404511593348168
10,120,B,val,14.503965149430659
10,121,B,val,14.138261863244109
10,122,B,val,14.263687573224669
10,123,B,val,14.094350615020058
10,124,B,val,14.471064956833878
10,125,B,val,14.319086363939784
10,126,B,val,14.639638492937388
10,127,B,val,14.53703784021686
10,128,B,val,14.575761401817617
10,129,B,val,14.617845770825214
10,130,B,val,14.360654983171303
10,131,B,val,14.243265921236373
10,132,B,val,14.084557823063811
10,133,B,val,13.912627255186775
10,134,B,val,13.934755161589173
10,135,B,val,13.584240529422061
10,136,B,val,13.41474622642428
10,137,B,val,13.570499372789614
10,138,B,val,13.494022858580403
10,139,B,val,13.323831304519283
10,140,B,val,13.799785264558967
10,141,B,val,13.179975729985859
10,142,B,val,13.657420707254964
10,143,B,val,13.38986604069172
10,144,B,val,13.464301351497422
10,145,B,val,13.13295347046032
10,146,B,val,13.268943324995611
10,147,B,val,12.734483320697498
10,148,B,val,12.905554558959253
10,149,B,val,12.675772729605654
11,0,C,test,13.627931187345148
11,1,C,test,13.430157574371522
11,2,C,test,13.673353836686255
11,3,C,test,13.554633565737284
11,4,C,test,13.731042598525946
11,5,C,test,13.834741291969985
11,6,C,test,13.820904523520523
11,7,C,test,13.845817981516527
11,8,C,test,13.665532865909292
11,9,C,test,13.762494605632016
11,10,C,test,13.90202683697797
11,11,C,test,13.97997250034101
11,12,C,test,13.137228589231704
11,13,C,test,12.979038085901854
11,14,C,test,13.028727694717924
11,15,C,test,12.948694047748717
11,16,C,test,12.557936268255627
11,17,C,test,12.344903506724913
11,18,C,test,12.80198541556509
11,19,C,test,13.003754691613272
11,20,C,test,13.02229867320118
11,21,C,test,12.747518378200295
11,22,C,test,12.948454612980543
11,23,C,test,12.579313761301236
11,24,C,test,12.234134950247027
11,25,C,test,12.310450797757843
11,26,C,test,12.358859470113426
11,27,C,test,12.04213625355926
11,28,C,test,11.789183626203286
11,29,C,test,11.814931939931723
11,30,C,test,11.831805820677802
11,31,C,test,11.816807203994127
11,32,C,test,11.916187002251215
11,33,C,test,12.0365941296811
11,34,C,test,12.288274597657287
11,35,C,test,12.24947019709995
11,36,C,test,12.312746888679772
11,37,C,test,12.491258366045267
11,38,C,test,12.585882212524876
11,39,C,test,12.186581980647636
11,40,C,test,12.702522271874617
11,41,C,test,12.78803868040942
11,42,C,test,12.4814156860869
11,43,C,test,12.605357779275222
11,44,C,test,12.417901063568983
11,45,C,test,12.773180191603814
11,46,C,test,12.646362026427523
11,47,C,test,13.017571073172459
11,48,C,test,13.299084058323883
11,49,C,test,13.271017999008512
11,50,C,test,13.417300201769585
11,51,C,test,13.72795437203167
11,52,C,test,13.818782765524322
11,53,C,test,13.943051032665903
11,54,C,test,13.836938435560734
11,55,C,test,14.224721702431403
11,56,C,test,13.952419779268512
11,57,C,test,14.045267334044576
11,58,C,test,13.648607461493803
11,59,C,test,13.835115177493567
11,60,C,test,14.259308845495363
11,61,C,test,13.878129397412136
11,62,C,test,14.176132630261254
11,63,C,test,14.601872804532903
11,64,C,test,14.321150110919081
11,65,C,test,14.664649569926642
11,66,C,test,14.265792938570398
11,67,C,test,14.324382598042988
11,68,C,test,14.329676381075643
11,69,C,test,14.124017114809787
11,70,C,test,14.1259336602479
11,71,C,test,13.566458380362507
11,72,C,test,13.514742861182846
11,73,C,test,13.777054301561822
11,74,C,test,13.430073217007221
11,75,C,test,13.402730962794825
11,76,C,test,13.564839311031827
11,77,C,test,12.92933390783385
11,78,C,test,12.709154991744736
11,79,C,test,13.57319909588128
11,80,C,test,13.004188269268312
11,81,C,test,13.235043470443602
11,82,C,test,12.861946630164255
11,83,C,test,12.590657577530493
11,84,C,test,12.899848559292124
11,85,C,test,12.840039858384737
11,86,C,test,12.44664101847112
11,87,C,test,11.99209197506414
11,88,C,test,12.39156568868064
11,89,C,test,12.612093710127345
11,90,C,test,11.946816800579851
11,91,C,test,12.4368099930369
11,92,C,test,12.435460597258487
11,93,C,test,12.1698638604963
11,94,C,test,12.815163233580499
11,95,C,test,12.791896299844321
11,96,C,test,12.837850463099105
11,97,C,test,13.166619084536142
11,98,C,test,12.981895819239092
11,99,C,test,13.215741937769442
11,100,C,test,13.44770630261829
11,101,C,test,13.002729600416703
11,102,C,test,13.045247397428769
11,103,C,test,12.895362790737567
11,104,C,test,13.348551069190677
11,105,C,test,12.971671242989432
11,106,C,test,13.264933015472515
11,107,C,test,13.544855030698463
11,108,C,test,13.73868971293393
11,109,C,test,13.857257718013912
11,110,C,test,14.337272064077807
11,111,C,test,14.280828826471504
11,112,C,test,14.060127970568084
11,113,C,test,14.717730987994507
11,114,C,test,14.837122829531733
11,115,C,test,14.408748581735246
11,116,C,test,14.720199248082485
11,117,C,test,14.346889784849813
11,118,C,test,14.247729178825038
11,119,C,test,14.272478648819554
11,120,C,test,14.7778914230577
11,121,C,test,14.804431079881882
11,122,C,test,14.779046644496656
11,123,C,test,14.572816351520359
11,124,C,test,14.987310759010947
11,125,C,test,14.706255472876226
11,126,C,test,15.028546910760367
11,127,C,test,14.779871623091639
11,128,C,test,14.685013128032484
11,129,C,test,14.557432832084992
11,130,C,test,14.110696894500398
11,131,C,test,13.986429224222242
11,132,C,test,14.099550023819761
11,133,C,test,13.780077763972592
11,134,C,test,14.003719779125179
11,135,C,test,13.9903060213677
11,136,C,test,13.46010915970877
11,137,C,test,13.461282949621738
11,138,C,test,13.709204998548733
11,139,C,test,14.095265029125754
11,140,C,test,13.590539548132504
11,141,C,test,13.77815537900308
11,142,C,test,13.309685351865149
11,143,C,test,13.32519236813867
11,144,C,test,13.42866781956179
11,145,C,test,13.136558264021954
11,146,C,test,13.112657858165022
11,147,C,test,12.910395988380872
11,148,C,test,12.79007809380198
11,149,C,test,12.741304527044207
12,0,A,train,14.100329126413618
12,1,A,train,13.956151701718785
12,2,A,train,14.232527034070037
12,3,A,train,14.116218300963997
12,4,A,train,14.228136659330017
12,5,A,train,14.015910978956182
12,6,A,train,13.77477259627436
12,7,A,train,13.969100710865774
12,8,A,train,13.916954692988838
12,9,A,train,13.64458216232383
12,10,A,train,13.655701113292492
12,11,A,train,13.256214918004472
12,12,A,train,13.020778752605224
12,13,A,train,12.915794533356575
12,14,A,train,13.247883358512187
12,15,A,train,12.96276596665684
12,16,A,train,13.115352779974033
12,17,A,train,12.866257184603127
12,18,A,train,12.958113498464773
12,19,A,train,13.076464584691555
12,20,A,train,13.203950601071785
12,21,A,train,12.707577670081625
12,22,A,train,12.494337843578998
12,23,A,train,12.586912460166932
12,24,A,train,12.445227013420205
12,25,A,train,12.181819782909821
12,26,A,train,12.353623914947972
12,27,A,train,11.744892432149662
12,28,A,train,11.879319778787249
12,29,A,train,12.054046825572875
12,30,A,train,11.967822193550838
12,31,A,train,12.289042481932382
12,32,A,train,12.34625786652649
12,33,A,train,12.412896675398951
12,34,A,train,12.984146900462447
12,35,A,train,12.433719559530209
12,36,A,train,12.593432686682155
12,37,A,train,12.72800028009989
12,38,A,train,12.485398739326193
12,39,A,train,12.623577601406542
12,40,A,train,12.74627174699824
12,41,A,train,12.655653304017376
12,42,A,train,12.817354881075746
12,43,A,train,12.730994390688696
12,44,A,train,12.911768701476326
12,45,A,train,13.50077849300682
12,46,A,train,13.455472462941332
12,47,A,train,13.76052054205591
12,48,A,train,13.666810890618152
12,49,A,train,13.908324756102926
12,50,A,train,14.275507662499583
12,51,A,train,14.152575647627428
12,52,A,train,13.93867442732478
12,53,A,train,13.994390028462513
12,54,A,train,14.121572176842369
12,55,A,train,14.394661070302273
12,56,A,train,14.203571530457603
12,57,A,train,13.993958516497674
12,58,A,train,14.185387657105244
12,59,A,train,14.288268565559992
12,60,A,train,14.08455935406834
12,61,A,train,14.494911709045601
12,62,A,train,14.54070573132599
12,63,A,train,14.649562478125585
12,64,A,train,14.544290491865402
12,65,A,train,14.749070782843853
12,66,A,train,14.529915790343019
12,67,A,train,14.34124427177256
12,68,A,train,14.65705599872302
12,69,A,train,14.083748855699959
12,70,A,train,13.736811886763196
12,71,A,train,14.055069410084563
12,72,A,train,13.97581093406698
12,73,A,train,13.473690189554762
12,74,A,train,13.532813840501767
12,75,A,train,13.57059296816783
12,76,A,train,13.536709773716966
12,77,A,train,13.363647188186713
12,78,A,train,13.403303640153602
12,79,A,train,13.935498017868294
12,80,A,train,13.354670768019098
12,81,A,train,13.24436598480888
12,82,A,train,13.324884582514667
12,83,A,train,12.928796936983446
12,84,A,train,12.72649980928564
12,85,A,train,12.511931245267501
12,86,A,train,12.687528600253989
12,87,A,train,12.569410987876148
12,88,A,train,12.729509388283073
12,89,A,train,12.496943253370056
12,90,A,train,12.894391215524918
12,91,A,train,12.79820538506237
12,92,A,train,12.792601610560489
12,93,A,train,13.07652801185486
12,94,A,train,13.137918906187979
12,95,A,train,13.173738341504155
12,96,A,train,13.004213137241207
12,97,A,train,13.112213097287432
12,98,A,train,13.072898344947767
12,99,A,train,13.222171681427504
12,100,A,train,13.325482852735894
12,101,A,train,13.28431782029873
12,102,A,train,13.35508305297036
12,103,A,train,13.553201044424755
12,104,A,train,13.7524112528234
12,105,A,train,13.66640412499513
12,106,A,train,13.744852980625005
12,107,A,train,14.194587716527211
12,108,A,train,14.62310213753529
12,109,A,train,14.271856107075179
12,110,A,train,14.423987989129945
12,111,A,train,14.659124916372235
12,112,A,train,14.56005471260623
12,113,A,train,14.823782920088737
12,114,A,train,14.634847520467728
12,115,A,train,14.755643589730205
12,116,A,train,14.66360284454703
12,117,A,train,14.719690692146967
12,118,A,train,14.504864801944523
12,119,A,train,14.698469086154136
12,120,A,train,14.57463686812543
12,121,A,train,14.901824556274299
12,122,A,train,15.034767730366353
12,123,A,train,15.251669518984697
12,124,A,train,14.991074828381464
12,125,A,train,15.472379280760828
12,126,A,train,15.275055357899939
12,127,A,train,14.733379480299599
12,128,A,train,14.42005667490065
12,129,A,train,14.289818248130763
12,130,A,train,14.471524460870567
12,131,A,train,14.058606483806493
12,132,A,train,14.130743806115637
12,133,A,train,14.225771186248018
12,134,A,train,14.171487858100734
12,135,A,train,14.233260562107734
12,136,A,train,13.876822509916623
12,137,A,train,14.225397872048914
12,138,A,train,14.204695129069476
12,139,A,train,14.189127580326339
12,140,A,train,14.065348720400657
12,141,A,train,13.549811269437864
12,142,A,train,13.177222050679049
12,143,A,train,13.510859665118106
12,144,A,train,13.570892908342026
12,145,A,train,13.011731680020686
12,146,A,train,12.920104553745444
12,147,A,train,13.054813161148129
12,148,A,train,13.234595047362243
12,149,A,train,13.235781301490068
13,0,B,val,14.131528771485208
13,1,B,val,14.35388871820969
13,2,B,val,14.374402793379742
13,3,B,val,14.569878775848503
13,4,B,val,14.539426864772189
13,5,B,val,14.134022540397256
13,6,B,val,14.00197367933417
13,7,B,val,14.03769399493451
13,8,B,val,13.787087712229415
13,9,B,val,13.54787066509084
13,10,B,val,13.497196038178368
13,11,B,val,13.61741975906182
13,12,B,val,13.412235971933582
13,13,B,val,13.4483142883015
13,14,B,val,13.338404233031254
13,15,B,val,13.589150148266901
13,16,B,val,13.372997019636388
13,17,B,val,13.464796280362041
13,18,B,val,13.359046416669026
13,19,B,val,13.129826001028821
13,20,B,val,12.88890554033997
13,21,B,val,12.84722926226359
13,22,B,val,12.628327343366292
13,23,B,val,12.708364851309154
13,24,B,val,12.252606114108662
13,25,B,val,12.469336830935
13,26,B,val,12.531743976341016
13,27,B,val,12.46464546652553
13,28,B,val,12.552455243648925
13,29,B,val,12.470315398407324
13,30,B,val,12.701368712544845
13,31,B,val,12.796259893998489
13,32,B,val,12.49324619805295
13,33,B,val,12.761789783075367
13,34,B,val,12.607714115368609
13,35,B,val,12.469571637247135
13,36,B,val,12.768389065934384
13,37,B,val,12.82374405234179
13,38,B,val,12.619819065978005
13,39,B,val,12.864285321705282
13,40,B,val,12.952453561071255
13,41,B,val,12.994746217296399
13,42,B,val,13.059985589302615
13,43,B,val,13.473330750053348
13,44,B,val,13.887108284251646
13,45,B,val,13.413349074611855
13,46,B,val,14.102240437833888
13,47,B,val,13.914065537897496
13,48,B,val,14.379452333797579
13,49,B,val,14.46537109524247
13,50,B,val,14.23383564824184
13,51,B,val,14.223487428608781
13,52,B,val,14.283373342966307
13,53,B,val,14.302117858990991
13,54,B,val,14.260545611290638
13,55,B,val,14.550100108487976
13,56,B,val,14.144973969017267
13,57,B,val,14.447338194252016
13,58,B,val,14.78183064690444
13,59,B,val,14.739320608533147
13,60,B,val,14.853753493900436
13,61,B,val,14.915672031251365
13,62,B,val,15.16437281830681
13,63,B,val,15.086968827507818
13,64,B,val,14.639862225396907
13,65,B,val,14.547246340630812
13,66,B,val,14.523324883572629
13,67,B,val,14.409862930121841
13,68,B,val,14.444204497626709
13,69,B,val,14.131568313938901
13,70,B,val,14.297649294230935
13,71,B,val,14.340964130462105
13,72,B,val,13.828193487711664
13,73,B,val,14.016951631884357
13,74,B,val,14.180376229491559
13,75,B,val,14.03515223954121
13,76,B,val,14.02744074790649
13,77,B,val,13.818824958121914
13,78,B,val,13.696512209283572
13,79,B,val,13.6900261268998
13,80,B,val,13.662966298473808
13,81,B,val,13.114509823187175
13,82,B,val,13.106270636824746
13,83,B,val,13.311464373204682
13,84,B,val,12.84978241277316
13,85,B,val,12.864047716089436
13,86,B,val,12.980205481477972
13,87,B,val,12.988829033898645
13,88,B,val,12.941580191409987
13,89,B,val,13.032407363080587
13,90,B,val,13.447738104880097
13,91,B,val,13.088003531396224
13,92,B,val,13.070903579164755
13,93,B,val,13.538543052893074
13,94,B,val,13.558748437985225
13,95,B,val,13.130724458380802
13,96,B,val,13.430323878430418
13,97,B,val,13.31689155487811
13,98,B,val,13.239613851307766
13,99,B,val,13.329388891764893
13,100,B,val,13.74089189587698
13,101,B,val,13.689014098260325
13,102,B,val,13.847234887399043
13,103,B,val,14.046318938428035
13,104,B,val,14.062983334980737
13,105,B,val,14.318010303765144
13,106,B,val,14.52410332697836
13,107,B,val,14.524869437934315
13,108,B,val,14.864706993942859
13,109,B,val,15.018804465985607
13,110,B,val,14.802539940153762
13,111,B,val,14.660883759003942
13,112,B,val,14.652790464621512
13,113,B,val,15.083367014828715
13,114,B,val,14.71885168600348
13,115,B,val,14.66638658457287
13,116,B,val,14.713084930820967
13,117,B,val,15.014504868649686
13,118,B,val,15.447231189505493
13,119,B,val,15.574613358652106
13,120,B,val,15.55090149064185
13,121,B,val,15.36475112635816
13,122,B,val,15.6482534692609
13,123,B,val,15.412248426731956
13,124,B,val,15.455129777665606
13,125,B,val,15.598203903694122
13,126,B,val,15.005616628419236
13,127,B,val,14.639661067795231
13,128,B,val,15.083656354724038
13,129,B,val,14.596617293109498
13,130,B,val,14.515759878878892
13,131,B,val,14.213475909045652
13,132,B,val,14.633368241725059
13,133,B,val,14.695363112014512
13,134,B,val,14.5582936470377
13,135,B,val,14.69906348991213
13,136,B,val,14.389589964232774
13,137,B,val,14.623473892563394
13,138,B,val,14.399216279341239
13,139,B,val,14.422511936612993
13,140,B,val,13.628115647126398
13,141,B,val,13.524730675243513
13,142,B,val,13.74707276626998
13,143,B,val,13.525652597139981
13,144,B,val,13.210366077263654
13,145,B,val,13.363401798470182
13,146,B,val,13.536225560710122
13,147,B,val,13.639572090600904
13,148,B,val,13.576079157971849
13,149,B,val,13.649404832620743
14,0,C,test,14.844019903143732
14,1,C,test,14.73483747808013
14,2,C,test,15.018502727221072
14,3,C,test,14.484649971444426
14,4,C,test,14.4227458363163
14,5,C,test,14.233189425852146
14,6,C,test,14.402726897005948
14,7,C,test,13.90711219114492
14,8,C,test,14.07605355420449
14,9,C,test,13.857628806989592
14,10,C,test,13.769724669906411
14,11,C,test,13.480566634584543
14,12,C,test,13.8563197017947
14,13,C,test,14.168953682398888
14,14,C,test,13.714225719972726
14,15,C,test,13.247431039499462
14,16,C,test,13.719303461606637
14,17,C,test,13.303379478680469
14,18,C,test,13.02316729639191
14,19,C,test,13.06094341545516
14,20,C,test,12.732594275328164
14,21,C,test,13.00647122993061
14,22,C,test,12.740561367375596
14,23,C,test,12.749439002986179
14,24,C,test,12.512169041128853
14,25,C,test,12.642352604422209
14,26,C,test,12.629586186158756
14,27,C,test,12.864659374022143
14,28,C,test,12.500795797733884
14,29,C,test,12.967129537878913
14,30,C,test,13.202443434266996
14,31,C,test,13.334181184376671
14,32,C,test,13.158444640538743
14,33,C,test,12.995481487554914
14,34,C,test,12.61799801097925
14,35,C,test,12.919783186016138
14,36,C,test,12.535783310433107
14,37,C,test,12.766900644984036
14,38,C,test,12.979645436879453
14,39,C,test,13.106306938220339
14,40,C,test,13.494746172946392
14,41,C,test,13.491481382790083
14,42,C,test,13.530415457137982
14,43,C,test,13.874537748240913
14,44,C,test,14.001973797433063
14,45,C,test,14.47018682923104
14,46,C,test,14.10130944871726
14,47,C,test,14.326041693163054
14,48,C,test,14.594064240189214
14,49,C,test,14.271222565870138
14,50,C,test,14.489735654465179
14,51,C,test,14.436476706650712
14,52,C,test,14.407897702499396
14,53,C,test,14.225462344697936
14,54,C,test,14.653392635971215
14,55,C,test,14.685649212000868
14,56,C,test,14.972201305594995
14,57,C,test,14.79427836912601
14,58,C,test,15.260702218764298
14,59,C,test,15.353605251783728
14,60,C,test,15.5043910805704
14,61,C,test,15.126957344748135
14,62,C,test,15.000705716010147
14,63,C,test,15.162447933433006
14,64,C,test,14.663018303982579
14,65,C,test,14.545883343367647
14,66,C,test,14.508751846674775
14,67,C,test,14.252709455563828
14,68,C,test,14.645182726591733
14,69,C,test,14.524193916674545
14,70,C,test,13.954122623440718
14,71,C,test,13.9691346734482
14,72,C,test,14.247035013406958
14,73,C,test,14.444777505433228
14,74,C,test,14.436537609095303
14,75,C,test,14.48582329030544
14,76,C,test,14.15957044261755
14,77,C,test,13.756476869023901
14,78,C,test,13.842612023143976
14,79,C,test,13.37167075253529
14,80,C,test,13.257038116215984
14,81,C,test,12.978004740595612
14,82,C,test,13.01012472987835
14,83,C,test,13.01759185059019
14,84,C,test,13.03511492089671
14,85,C,test,13.508624203078512
14,86,C,test,13.286979029704785
14,87,C,test,13.422589206444615
14,88,C,test,13.471510056751688
14,89,C,test,13.79026599651703
14,90,C,test,13.365043283344669
14,91,C,test,13.66987704178313
14,92,C,test,13.352542459004335
14,93,C,test,13.438212362699824
14,94,C,test,13.51056546460388
14,95,C,test,13.155949142822017
14,96,C,test,13.342080583093207
14,97,C,test,13.47157696656644
14,98,C,test,13.670748972320524
14,99,C,test,13.696020556176718
14,100,C,test,14.436652372299987
14,101,C,test,14.480485058964351
14,102,C,test,13.958785732473071
14,103,C,test,14.571759513690049
14,104,C,test,14.811990791918213
14,105,C,test,14.892448265399723
14,106,C,test,15.154502828042515
14,107,C,test,14.422789142456235
14,108,C,test,14.749937513803406
14,109,C,test,15.21486853047338
14,110,C,test,15.15534993818763
14,111,C,test,15.368298327697346
14,112,C,test,15.306328840198852
14,113,C,test,14.863863813669518
14,114,C,test,15.398711514299636
14,115,C,test,15.299124486806527
14,116,C,test,15.529202353979466
14,117,C,test,15.628817983844627
14,118,C,test,15.629582439029544
14,119,C,test,15.671672885626307
14,120,C,test,15.8967064204447
14,121,C,test,15.60032537221974
14,122,C,test,15.632004003012307
14,123,C,test,15.543145937822432
14,124,C,test,15.208156975339111
14,125,C,test,15.105659421025935
14,126,C,test,15.238215161808466
14,127,C,test,14.631670032083443
14,128,C,test,14.760369904532086
14,129,C,test,14.618436618087726
14,130,C,test,14.900528284295568
14,131,C,test,15.35946932437643
14,132,C,test,14.654986005519866
14,133,C,test,15.07631097405813
14,134,C,test,15.054298325855978
14,135,C,test,14.314933270104827
14,136,C,test,14.319023692400817
14,137,C,test,14.38654548159505
14,138,C,test,14.026391150504363
14,139,C,test,14.07076005630263
14,140,C,test,14.105021957823116
14,141,C,test,13.862541380723473
14,142,C,test,13.626030574430379
14,143,C,test,13.7420154898028
14,144,C,test,13.730245202668748
14,145,C,test,13.503340150583155
14,146,C,test,13.709159181572483
14,147,C,test,13.991331000316535
14,148,C,test,13.971055249380939
14,149,C,test,14.091653636668749
15,0,A,train,15.046634511546236
15,1,A,train,14.338412431104867
15,2,A,train,14.905136705180317
15,3,A,train,14.155488731268207
15,4,A,train,14.375082329543297
15,5,A,train,14.302167214540722
15,6,A,train,14.184989136280983
15,7,A,train,14.217025354293327
15,8,A,train,14.081760291023611
15,9,A,train,14.066092924494033
15,10,A,train,14.191460602198276
15,11,A,train,14.235172963956943
15,12,A,train,14.040878156466464
15,13,A,train,14.141022812697496
15,14,A,train,13.803128735055772
15,15,A,train,13.691070961957518
15,16,A,train,13.567090070874801
15,17,A,train,13.497642936987702
15,18,A,train,13.18069628879077
15,19,A,train,13.157153933861045
15,20,A,train,13.271021841280591
15,21,A,train,12.840407235943351
15,22,A,train,13.156293469090414
15,23,A,train,12.722020785234237
15,24,A,train,13.14282699147231
15,25,A,train,13.068760774380724
15,26,A,train,13.553536280469439
15,27,A,train,13.131293060769961
15,28,A,train,13.09143073635776
15,29,A,train,13.416876085641507
15,30,A,train,13.26038558109896
15,31,A,train,13.144269478741089
15,32,A,train,12.641672780915115
15,33,A,train,13.112803983545042
15,34,A,train,13.023139443905134
15,35,A,train,13.105581887968512
15,36,A,train,13.04927471001903
15,37,A,train,13.572222755129843
15,38,A,train,13.520339418433663
15,39,A,train,13.686154529401682
15,40,A,train,13.65999710880256
15,41,A,train,14.098801264275018
15,42,A,train,14.09975386426028
15,43,A,train,14.66340271817909
15,44,A,train,14.538780137201412
15,45,A,train,14.42335972586487
15,46,A,train,14.51078186222238
15,47,A,train,14.805135330940468
15,48,A,train,14.575916305114365
15,49,A,train,14.576702675847939
15,50,A,train,14.973789296748071
15,51,A,train,14.802660871162137
15,52,A,train,15.027246507024264
15,53,A,train,14.950717595823583
15,54,A,train,15.100188094976845
15,55,A,train,15.46180455563612
15,56,A,train,15.41102538272241
15,57,A,train,15.548170948503197
15,58,A,train,15.482160370162282
15,59,A,train,15.450011455515263
15,60,A,train,15.335294882804401
15,61,A,train,14.998707395520276
15,62,A,train,15.330798222683127
15,63,A,train,14.852118322198313
15,64,A,train,14.62837227384941
15,65,A,train,14.773397160535309
15,66,A,train,14.591972159432043
15,67,A,train,14.921436402038564
15,68,A,train,14.817336199877591
15,69,A,train,14.612362316596407
15,70,A,train,14.565877161810734
15,71,A,train,14.823056864043203
15,72,A,train,14.526685865210528
15,73,A,train,14.306695462606244
15,74,A,train,14.113747801233432
15,75,A,train,14.366549245152711
15,76,A,train,13.767178454225999
15,77,A,train,13.645435227767024
15,78,A,train,13.811638772136659
15,79,A,train,13.698712142218607
15,80,A,train,13.257631639141868
15,81,A,train,13.324310428293613
15,82,A,train,13.62377985517881
15,83,A,train,13.537578624370461
15,84,A,train,13.4892422459929
15,85,A,train,13.670189418695461
15,86,A,train,13.787573571032885
15,87,A,train,13.551801178657628
15,88,A,train,13.572324139966993
15,89,A,train,13.92994928384156
15,90,A,train,13.996801670293184
15,91,A,train,13.786957814088861
15,92,A,train,13.541796459099109
15,93,A,train,13.431343672493862
15,94,A,train,13.583090525897882
15,95,A,train,13.830346537227538
15,96,A,train,13.987601108572248
15,97,A,train,13.924014559483124
15,98,A,train,14.194757778260689
15,99,A,train,14.07399587496813
15,100,A,train,14.515446029400698
15,101,A,train,14.985929724533195
15,102,A,train,14.84433858287871
15,103,A,train,15.055017025517408
15,104,A,train,15.194783677732985
15,105,A,train,15.206414865074171
15,106,A,train,15.081814913190318
15,107,A,train,14.9641731460327
15,108,A,train,14.689786327965614
15,109,A,train,14.910626102852525
15,110,A,train,15.138481867980946
15,111,A,train,15.43294328823958
15,112,A,train,15.479550682321314
15,113,A,train,15.802310245588243
15,114,A,train,15.529072903632088
15,115,A,train,15.559129761358374
15,116,A,train,16.079613182263305
15,117,A,train,16.334704050388645
15,118,A,train,16.03837805126665
15,119,A,train,15.840672175982073
15,120,A,train,15.992423531559043
15,121,A,train,15.953924232569989
15,122,A,train,15.342557496767748
15,123,A,train,15.369273424515473
15,124,A,train,15.507371449795935
15,125,A,train,15.300004548202294
15,126,A,train,15.077878059992187
15,127,A,train,15.162717321970739
15,128,A,train,15.070465423257293
15,129,A,train,14.981461520650997
15,130,A,train,15.29889075202666
15,131,A,train,14.978381276369433
15,132,A,train,15.116845894917969
15,133,A,train,14.854233993665792
15,134,A,train,14.944276161995363
15,135,A,train,14.619541861997053
15,136,A,train,14.443645556702652
15,137,A,train,14.02857082933939
15,138,A,train,14.1893441163595
15,139,A,train,13.953108950342923
15,140,A,train,13.8231669977497
15,141,A,train,14.027181122435993
15,142,A,train,14.144970615422116
15,143,A,train,14.34610602827122
15,144,A,train,14.155230914026992
15,145,A,train,14.235446309241194
15,146,A,train,14.080087685806536
15,147,A,train,14.152606245061996
15,148,A,train,14.47447203715543
15,149,A,train,14.149895685240754
16,0,B,val,15.184171886871088
16,1,B,val,14.51479486055961
16,2,B,val,14.604210693898205
16,3,B,val,14.523681376833952
16,4,B,val,14.39809859224165
16,5,B,val,14.456320927597295
16,6,B,val,14.491764871503918
16,7,B,val,14.57915481288244
16,8,B,val,14.5459990916005
16,9,B,val,14.734437350136673
16,10,B,val,14.943790909756041
16,11,B,val,14.53413522435743
16,12,B,val,14.332280443732406
16,13,B,val,13.908796988160905
16,14,B,val,13.794428058717067
16,15,B,val,13.392287741593826
16,16,B,val,13.607095670877795
16,17,B,val,13.112398790979428
16,18,B,val,13.405243978867084
16,19,B,val,13.102201737780666
16,20,B,val,13.305037018360233
16,21,B,val,13.373379307438615
16,22,B,val,13.001319311996383
16,23,B,val,13.261544420256143
16,24,B,val,13.519815374431877
16,25,B,val,13.566530022505255
16,26,B,val,13.616978060842964
16,27,B,val,13.37311505400908
16,28,B,val,13.356596349413381
16,29,B,val,13.624343689091855
16,30,B,val,13.27752910866151
16,31,B,val,13.35467724301013
16,32,B,val,13.165517232485922
16,33,B,val,12.99870650001742
16,34,B,val,13.462421338326656
16,35,B,val,13.631973256120714
16,36,B,val,13.892519120936468
16,37,B,val,13.766067491013995
16,38,B,val,14.002733834170627
16,39,B,val,13.921839704034285
16,40,B,val,14.557770738633488
16,41,B,val,14.707413308332518
16,42,B,val,14.502897393973113
16,43,B,val,14.57380853267083
16,44,B,val,14.62381356309777
16,45,B,val,14.954998898967984
16,46,B,val,14.851891022229475
16,47,B,val,14.941166518985224
16,48,B,val,14.792326035682336
16,49,B,val,14.858034480828449
16,50,B,val,15.285219503207932
16,51,B,val,14.954065527589
16,52,B,val,15.509206191420219
16,53,B,val,15.327537038254567
16,54,B,val,15.81031206144288
16,55,B,val,15.818694226363496
16,56,B,val,15.570912590780894
16,57,B,val,15.721519087174928
16,58,B,val,15.386736884524563
16,59,B,val,15.283361436832555
16,60,B,val,15.273541704377083
16,61,B,val,15.088984021177199
16,62,B,val,15.309582340186461
16,63,B,val,15.446092511724343
16,64,B,val,15.044808728111162
16,65,B,val,15.045986121159212
16,66,B,val,15.200620541379724
16,67,B,val,15.029300051927741
16,68,B,val,15.171814422608936
16,69,B,val,14.724365099948898
16,70,B,val,14.86834990138356
