entity,time,group,segment,value,watermarked_value,bit_id,target_direction,perturbation
11,88,C,test,12.39156568868064,12.472777714120712,11,1,0.08121202544007212
11,89,C,test,12.612093710127345,12.686567103480122,7,1,0.07447339335277789
11,90,C,test,11.946816800579851,12.018048690825156,7,1,0.07123189024530484
11,91,C,test,12.4368099930369,12.581492752074253,10,1,0.1446827590373542
11,92,C,test,12.435460597258487,12.345324008953876,1,-1,-0.09013658830461224
11,93,C,test,12.1698638604963,12.339746463751318,6,1,0.16988260325501822
11,94,C,test,12.815163233580499,12.920072988971254,0,1,0.10490975539075476
11,95,C,test,12.791896299844321,12.887159223626876,10,1,0.09526292378255406
11,96,C,test,12.837850463099105,12.904569161630674,10,1,0.06671869853156907
11,97,C,test,13.166619084536142,13.244267163433717,7,1,0.07764807889757537
11,98,C,test,12.981895819239092,12.885151856267441,8,-1,-0.09674396297165064
11,99,C,test,13.215741937769442,13.051140997397345,3,-1,-0.164600940372097
11,100,C,test,13.44770630261829,13.502114705347674,4,1,0.05440840272938498
11,101,C,test,13.002729600416703,12.904734417222024,8,-1,-0.09799518319468047
11,102,C,test,13.045247397428769,13.143726070283499,10,1,0.09847867285473016
11,103,C,test,12.895362790737567,12.986247517018006,11,1,0.09088472628043914
11,104,C,test,13.348551069190677,13.430052965502435,2,1,0.08150189631175825
11,105,C,test,12.971671242989432,13.034439716343535,6,1,0.06276847335410335
11,106,C,test,13.264933015472515,13.354690550743586,7,1,0.08975753527107039
11,107,C,test,13.544855030698463,13.63421162399551,10,1,0.08935659329704831
11,108,C,test,13.73868971293393,13.902008027026364,4,1,0.16331831409243475
11,109,C,test,13.857257718013912,14.000565885749902,6,1,0.14330816773599056
11,110,C,test,14.337272064077807,14.40765861098283,10,1,0.07038654690502408
11,111,C,test,14.280828826471504,14.347754040911894,10,1,0.06692521444038957
11,112,C,test,14.060127970568084,13.961829556717584,8,-1,-0.09829841385049992
11,113,C,test,14.717730987994507,14.823262800052024,5,1,0.10553181205751716
11,114,C,test,14.837122829531733,15.012256882137152,11,1,0.17513405260541903
11,115,C,test,14.408748581735246,14.464197509823423,2,1,0.05544892808817778
11,116,C,test,14.720199248082485,14.627442770942288,8,-1,-0.09275647714019643
11,117,C,test,14.346889784849813,14.392231581373615,7,1,0.0453417965238017
11,118,C,test,14.247729178825038,14.391181054704107,2,1,0.14345187587907007
11,119,C,test,14.272478648819554,14.394141020121815,11,1,0.12166237130226104
11,120,C,test,14.7778914230577,14.929591293877738,10,1,0.15169987082003883
11,121,C,test,14.804431079881882,14.692155825738695,1,-1,-0.11227525414318738
11,122,C,test,14.779046644496656,14.920706619380365,2,1,0.14165997488370938
11,123,C,test,14.572816351520359,14.692671402423883,11,1,0.119855050903525
11,124,C,test,14.987310759010947,15.099030889054854,5,1,0.11172013004390594
11,125,C,test,14.706255472876226,14.8843863134046,11,1,0.17813084052837352
11,126,C,test,15.028546910760367,15.200704096462909,4,1,0.1721571857025418
11,127,C,test,14.779871623091639,14.959526293182684,6,1,0.17965467009104574
11,128,C,test,14.685013128032484,14.828176784458345,5,1,0.14316365642586118
11,129,C,test,14.557432832084992,14.436026369415638,3,-1,-0.1214064626693539
11,130,C,test,14.110696894500398,13.95946549292852,8,-1,-0.15123140157187911
11,131,C,test,13.986429224222242,14.084539586195344,5,1,0.09811036197310216
11,132,C,test,14.099550023819761,14.157304842047918,11,1,0.05775481822815599
11,133,C,test,13.780077763972592,13.635613609823995,1,-1,-0.14446415414859645
11,134,C,test,14.003719779125179,14.119861853682215,0,1,0.11614207455703525
11,135,C,test,13.9903060213677,14.097012033769582,6,1,0.10670601240188121
11,136,C,test,13.46010915970877,13.574870341600258,0,1,0.11476118189148868
11,137,C,test,13.461282949621738,13.584707684847643,0,1,0.12342473522590511
11,138,C,test,13.709204998548733,13.892570793911332,9,1,0.18336579536259912
11,139,C,test,14.095265029125754,13.974959204058228,3,-1,-0.12030582506752513
11,140,C,test,13.590539548132504,13.39900882877412,3,-1,-0.19153071935838528
11,141,C,test,13.77815537900308,13.904955691927993,0,1,0.1268003129249143
11,142,C,test,13.309685351865149,13.447719745504248,5,1,0.1380343936390989
11,143,C,test,13.32519236813867,13.46859267525585,4,1,0.14340030711718077
11,144,C,test,13.42866781956179,13.664259573554293,4,1,0.23559175399250254
11,145,C,test,13.136558264021954,12.955770735319318,1,-1,-0.18078752870263534
11,146,C,test,13.112657858165022,12.961612274619718,8,-1,-0.15104558354530412
11,147,C,test,12.910395988380872,13.034437345318072,7,1,0.12404135693720006
11,148,C,test,12.79007809380198,12.92959391364211,0,1,0.13951581984012876
11,149,C,test,12.741304527044207,12.887109916465242,4,1,0.14580538942103446
12,0,A,train,14.100329126413618,14.068055619343498,3,-1,-0.03227350707011946
12,1,A,train,13.956151701718785,14.032062344235632,7,1,0.0759106425168472
12,2,A,train,14.232527034070037,14.39059954505145,6,1,0.15807251098141312
12,3,A,train,14.116218300963997,14.233781160539252,10,1,0.11756285957525546
12,4,A,train,14.228136659330017,14.418378174647764,7,1,0.19024151531774702
12,5,A,train,14.015910978956182,14.098928030764922,5,1,0.08301705180873957
12,6,A,train,13.77477259627436,13.662249121937593,8,-1,-0.11252347433676615
12,7,A,train,13.969100710865774,14.063702756233205,11,1,0.09460204536743111
12,8,A,train,13.916954692988838,13.998369438423504,10,1,0.08141474543466483
12,9,A,train,13.64458216232383,13.82459785680956,9,1,0.18001569448572996
12,10,A,train,13.655701113292492,13.793414377402357,5,1,0.13771326410986506
12,11,A,train,13.256214918004472,13.209317680253546,1,-1,-0.04689723775092572
12,12,A,train,13.020778752605224,13.205610675176588,6,1,0.18483192257136438
12,13,A,train,12.915794533356575,13.021735561129223,9,1,0.10594102777264774
12,14,A,train,13.247883358512187,13.40194435159618,4,1,0.15406099308399313
12,15,A,train,12.96276596665684,13.132273113675133,4,1,0.16950714701829217
12,16,A,train,13.115352779974033,13.05039127824377,8,-1,-0.06496150173026358
12,17,A,train,12.866257184603127,13.05540553362267,0,1,0.18914834901954283
12,18,A,train,12.958113498464773,13.10185434494519,7,1,0.14374084648041693
12,19,A,train,13.076464584691555,13.098090847871536,10,1,0.021626263179980315
12,20,A,train,13.203950601071785,13.162993063071214,1,-1,-0.04095753800057003
12,21,A,train,12.707577670081625,12.486448125484573,3,-1,-0.22112954459705086
12,22,A,train,12.494337843578998,12.650406825374107,10,1,0.15606898179510942
12,23,A,train,12.586912460166932,12.769365848409175,6,1,0.18245338824224194
12,24,A,train,12.445227013420205,12.275533261993745,1,-1,-0.16969375142646018
12,25,A,train,12.181819782909821,12.22809770146256,11,1,0.0462779185527369
12,26,A,train,12.353623914947972,12.269599711593173,3,-1,-0.08402420335479888
12,27,A,train,11.744892432149662,11.680538161398607,1,-1,-0.0643542707510559
12,28,A,train,11.879319778787249,11.784430099372026,1,-1,-0.0948896794152233
12,29,A,train,12.054046825572875,12.104114726767067,2,1,0.050067901194190835
12,30,A,train,11.967822193550838,12.168918780744166,5,1,0.20109658719332874
12,31,A,train,12.289042481932382,12.436296223536347,7,1,0.14725374160396526
12,32,A,train,12.34625786652649,12.389493162227286,2,1,0.04323529570079668
12,33,A,train,12.412896675398951,12.574502634822425,0,1,0.16160595942347464
12,34,A,train,12.984146900462447,12.966746359100188,5,1,-0.017400541362258326
12,35,A,train,12.433719559530209,12.578394747164083,9,1,0.14467518763387371
12,36,A,train,12.593432686682155,12.612701198370848,10,1,0.019268511688693105
12,37,A,train,12.72800028009989,12.872110194515269,6,1,0.14410991441537907
12,38,A,train,12.485398739326193,12.398716818833728,3,-1,-0.08668192049246441
12,39,A,train,12.623577601406542,12.803887086376456,6,1,0.18030948496991467
12,40,A,train,12.74627174699824,12.87530985558516,4,1,0.12903810858692025
12,41,A,train,12.655653304017376,12.528816875964964,8,-1,-0.12683642805241133
12,42,A,train,12.817354881075746,12.868560619416664,7,1,0.05120573834091887
12,43,A,train,12.730994390688696,12.796249795563908,5,1,0.06525540487521049
12,44,A,train,12.911768701476326,12.857652793176733,3,-1,-0.054115908299593826
12,45,A,train,13.50077849300682,13.62544385943359,0,1,0.12466536642677083
12,46,A,train,13.455472462941332,13.380382422210166,3,-1,-0.07509004073116554
12,47,A,train,13.76052054205591,13.891304775388313,4,1,0.13078423333240513
12,48,A,train,13.666810890618152,13.725972770611497,5,1,0.059161879993344456
12,49,A,train,13.908324756102926,13.812020438418841,1,-1,-0.0963043176840853
12,50,A,train,14.275507662499583,14.367239081991908,9,1,0.09173141949232466
12,51,A,train,14.152575647627428,14.1682649389219,7,1,0.015689291294473107
12,52,A,train,13.93867442732478,13.875736815121243,1,-1,-0.06293761220353766
12,53,A,train,13.994390028462513,14.082016367891287,11,1,0.087626339428774
12,54,A,train,14.121572176842369,13.998499201903494,8,-1,-0.1230729749388752
12,55,A,train,14.394661070302273,14.542260964744015,10,1,0.14759989444174204
12,56,A,train,14.203571530457603,14.085946230572327,8,-1,-0.11762529988527531
12,57,A,train,13.993958516497674,14.10188988725036,9,1,0.10793137075268551
12,58,A,train,14.185387657105244,14.387895596560035,9,1,0.20250793945479148
12,59,A,train,14.288268565559992,14.419526879204538,4,1,0.1312583136445452
12,60,A,train,14.08455935406834,14.029049817521496,3,-1,-0.05550953654684337
12,61,A,train,14.494911709045601,14.469599353254354,2,1,-0.025312355791246244
12,62,A,train,14.54070573132599,14.658397524383895,11,1,0.11769179305790525
12,63,A,train,14.649562478125585,14.790378653730459,6,1,0.14081617560487317
12,64,A,train,14.544290491865402,14.642092846150058,9,1,0.09780235428465686
12,65,A,train,14.749070782843853,14.934544292840306,11,1,0.18547350999645137
12,66,A,train,14.529915790343019,14.591112441399464,0,1,0.06119665105644425
12,67,A,train,14.34124427177256,14.48489893512803,11,1,0.14365466335547053
12,68,A,train,14.65705599872302,14.758976291148269,5,1,0.10192029242524904
12,69,A,train,14.083748855699959,13.90549366365609,1,-1,-0.17825519204386947
12,70,A,train,13.736811886763196,13.850320221736188,2,1,0.11350833497299243
12,71,A,train,14.055069410084563,13.93008921307185,8,-1,-0.12498019701271197
12,72,A,train,13.97581093406698,14.130935460065945,6,1,0.15512452599896612
12,73,A,train,13.473690189554762,13.360463512418173,1,-1,-0.1132266771365889
12,74,A,train,13.532813840501767,13.702765020745145,10,1,0.1699511802433788
12,75,A,train,13.57059296816783,13.637154078698472,0,1,0.06656111053064302
12,76,A,train,13.536709773716966,13.635835454392309,2,1,0.09912568067534218
12,77,A,train,13.363647188186713,13.370485860474806,4,1,0.006838672288094427
12,78,A,train,13.403303640153602,13.334922926748352,8,-1,-0.06838071340525043
12,79,A,train,13.935498017868294,13.729378580606417,3,-1,-0.20611943726187779
12,80,A,train,13.354670768019098,13.53950091551313,0,1,0.1848301474940337
12,81,A,train,13.24436598480888,13.357940105179448,2,1,0.11357412037056873
12,82,A,train,13.324884582514667,13.1766609031586,8,-1,-0.14822367935606715
12,83,A,train,12.928796936983446,13.073363899305003,0,1,0.1445669623215565
12,84,A,train,12.72649980928564,12.852545936017012,6,1,0.12604612673137197
12,85,A,train,12.511931245267501,12.528632215190587,5,1,0.016700969923085646
12,86,A,train,12.687528600253989,12.840327513162148,11,1,0.15279891290815895
12,87,A,train,12.569410987876148,12.786119926543234,9,1,0.21670893866708546
12,88,A,train,12.729509388283073,12.749745819805508,11,1,0.020236431522434414
12,89,A,train,12.496943253370056,12.399944486444591,1,-1,-0.09699876692546398
12,90,A,train,12.894391215524918,13.078320088220257,7,1,0.1839288726953402
12,91,A,train,12.79820538506237,12.894922204894353,10,1,0.09671681983198328
12,92,A,train,12.792601610560489,12.805540643065205,7,1,0.012939032504717188
12,93,A,train,13.07652801185486,13.194190773641694,4,1,0.11766276178683385
12,94,A,train,13.137918906187979,13.295155747045593,11,1,0.15723684085761327
12,95,A,train,13.173738341504155,13.241626164228329,11,1,0.06788782272417457
12,96,A,train,13.004213137241207,12.991282710861775,2,1,-0.012930426379431426
12,97,A,train,13.112213097287432,13.1254927055038,9,1,0.013279608216368782
12,98,A,train,13.072898344947767,12.89227809492862,8,-1,-0.1806202500191455
12,99,A,train,13.222171681427504,13.38233451828799,0,1,0.160162836860486
12,100,A,train,13.325482852735894,13.399994565162087,9,1,0.07451171242619317
12,101,A,train,13.28431782029873,13.381026218587191,6,1,0.09670839828846106
12,102,A,train,13.35508305297036,13.489283493480524,0,1,0.1342004405101646
12,103,A,train,13.553201044424755,13.557801830830917,10,1,0.004600786406161503
12,104,A,train,13.7524112528234,13.849768538072556,11,1,0.09735728524915688
12,105,A,train,13.66640412499513,13.534827075242488,8,-1,-0.1315770497526422
12,106,A,train,13.744852980625005,13.857843827172033,6,1,0.11299084654702751
12,107,A,train,14.194587716527211,14.29974605794028,11,1,0.10515834141307055
12,108,A,train,14.62310213753529,14.70313822635102,0,1,0.08003608881573128
12,109,A,train,14.271856107075179,14.354499171268156,2,1,0.08264306419297644
12,110,A,train,14.423987989129945,14.534586100452827,7,1,0.11059811132288276
12,111,A,train,14.659124916372235,14.510659934483204,3,-1,-0.1484649818890319
12,112,A,train,14.56005471260623,14.748906553237017,9,1,0.18885184063078775
12,113,A,train,14.823782920088737,14.777777783290471,3,-1,-0.046005136798266275
12,114,A,train,14.634847520467728,14.553703279252726,1,-1,-0.08114424121500209
12,115,A,train,14.755643589730205,14.633709316346227,1,-1,-0.12193427338397787
12,116,A,train,14.66360284454703,14.542783120388695,3,-1,-0.12081972415833656
12,117,A,train,14.719690692146967,14.877589789340963,7,1,0.15789909719399586
12,118,A,train,14.504864801944523,14.401408211292193,8,-1,-0.10345659065233104
12,119,A,train,14.698469086154136,14.766715364879577,5,1,0.06824627872544137
12,120,A,train,14.57463686812543,14.70383189351428,7,1,0.12919502538885097
12,121,A,train,14.901824556274299,15.034274452666613,5,1,0.13244989639231444
12,122,A,train,15.034767730366353,14.944725870483824,8,-1,-0.09004185988252911
12,123,A,train,15.251669518984697,15.31220896293554,6,1,0.06053944395084257
12,124,A,train,14.991074828381464,14.824891050289562,3,-1,-0.16618377809190132
12,125,A,train,15.472379280760828,15.550867073865303,7,1,0.07848779310447461
12,126,A,train,15.275055357899939,15.334796374831253,4,1,0.05974101693131478
12,127,A,train,14.733379480299599,14.777262788847022,11,1,0.043883308547423394
12,128,A,train,14.42005667490065,14.352416243109724,1,-1,-0.06764043179092556
12,129,A,train,14.289818248130763,14.161684281897315,1,-1,-0.12813396623344686
12,130,A,train,14.471524460870567,14.567898139583436,0,1,0.0963736787128696
12,131,A,train,14.058606483806493,14.164745760385053,2,1,0.10613927657855914
12,132,A,train,14.130743806115637,14.134173352177632,2,1,0.003429546061995012
12,133,A,train,14.225771186248018,14.365754311024778,7,1,0.13998312477676084
12,134,A,train,14.171487858100734,14.26948693044941,4,1,0.09799907234867651
12,135,A,train,14.233260562107734,14.288797254047697,0,1,0.055536691939962794
12,136,A,train,13.876822509916623,13.746104887625533,8,-1,-0.13071762229109105
12,137,A,train,14.225397872048914,14.379621035922817,5,1,0.15422316387390278
12,138,A,train,14.204695129069476,14.305294043661755,2,1,0.1005989145922783
12,139,A,train,14.189127580326339,14.150550207573666,8,-1,-0.03857737275267331
12,140,A,train,14.065348720400657,14.244725766979865,6,1,0.17937704657920947
12,141,A,train,13.549811269437864,13.74121374075481,7,1,0.19140247131694718
12,142,A,train,13.177222050679049,13.313947506260936,7,1,0.13672545558188653
12,143,A,train,13.510859665118106,13.657771151887829,0,1,0.1469114867697234
12,144,A,train,13.570892908342026,13.590289772460709,7,1,0.01939686411868352
12,145,A,train,13.011731680020686,13.099697571791088,6,1,0.08796589177040169
12,146,A,train,12.920104553745444,13.081556862688114,11,1,0.16145230894266932
12,147,A,train,13.054813161148129,12.969302490885966,8,-1,-0.0855106702621632
12,148,A,train,13.234595047362243,13.232031037025914,4,1,-0.002564010336329206
12,149,A,train,13.235781301490068,13.332721648586277,5,1,0.0969403470962088
13,0,B,val,14.131528771485208,14.213718180110877,11,1,0.08218940862566954
13,1,B,val,14.35388871820969,14.480391701848474,9,1,0.12650298363878407
13,2,B,val,14.374402793379742,14.457909289574603,10,1,0.0835064961948617
13,3,B,val,14.569878775848503,14.66148492472692,5,1,0.0916061488784169
13,4,B,val,14.539426864772189,14.650804057367095,9,1,0.11137719259490714
13,5,B,val,14.134022540397256,14.23636825899818,10,1,0.1023457186009237
13,6,B,val,14.00197367933417,14.130446180489963,11,1,0.1284725011557924
13,7,B,val,14.03769399493451,14.08743629827369,4,1,0.04974230333917979
13,8,B,val,13.787087712229415,13.903575276812559,5,1,0.11648756458314377
13,9,B,val,13.54787066509084,13.674844555786777,5,1,0.1269738906959366
13,10,B,val,13.497196038178368,13.549792921155664,4,1,0.05259688297729547
13,11,B,val,13.61741975906182,13.501444319516413,1,-1,-0.11597543954540697
13,12,B,val,13.412235971933582,13.580953798647537,10,1,0.16871782671395447
13,13,B,val,13.4483142883015,13.575883661410018,2,1,0.1275693731085178
13,14,B,val,13.338404233031254,13.46616503903111,10,1,0.12776080599985537
13,15,B,val,13.589150148266901,13.641385303449804,4,1,0.05223515518290295
13,16,B,val,13.372997019636388,13.336164038646377,3,-1,-0.036832980990011324
13,17,B,val,13.464796280362041,13.300931886524786,1,-1,-0.16386439383725468
13,18,B,val,13.359046416669026,13.469438410083814,11,1,0.11039199341478836
13,19,B,val,13.129826001028821,13.208159964904258,6,1,0.0783339638754374
13,20,B,val,12.88890554033997,12.987135117468023,2,1,0.09822957712805394
13,21,B,val,12.84722926226359,13.023968750263437,11,1,0.1767394879998468
13,22,B,val,12.628327343366292,12.777903581083265,5,1,0.14957623771697326
13,23,B,val,12.708364851309154,12.845956902899635,0,1,0.13759205159048174
13,24,B,val,12.252606114108662,12.177890634642806,8,-1,-0.07471547946585627
13,25,B,val,12.469336830935,12.659296375043791,10,1,0.18995954410879157
13,26,B,val,12.531743976341016,12.517332099905232,10,1,-0.014411876435782622
13,27,B,val,12.46464546652553,12.495586872705978,5,1,0.030941406180447578
13,28,B,val,12.552455243648925,12.65795961507182,5,1,0.1055043714228937
13,29,B,val,12.470315398407324,12.49321085573547,11,1,0.02289545732814545
13,30,B,val,12.701368712544845,12.855489040216343,11,1,0.1541203276714979
13,31,B,val,12.796259893998489,12.88851279783292,6,1,0.09225290383443119
13,32,B,val,12.49324619805295,12.393544460804845,1,-1,-0.09970173724810376
13,33,B,val,12.761789783075367,12.885729457729617,2,1,0.12393967465425099
13,34,B,val,12.607714115368609,12.74365471547916,2,1,0.1359406001105513
13,35,B,val,12.469571637247135,12.393820498068088,3,-1,-0.07575113917904819
13,36,B,val,12.768389065934384,12.828422238565254,9,1,0.06003317263086952
13,37,B,val,12.82374405234179,12.886993079180241,5,1,0.06324902683845252
13,38,B,val,12.619819065978005,12.722136329167492,5,1,0.10231726318948717
13,39,B,val,12.864285321705282,12.752429286306144,3,-1,-0.11185603539913666
13,40,B,val,12.952453561071255,13.0341565177261,9,1,0.08170295665484492
13,41,B,val,12.994746217296399,13.037499197433021,6,1,0.04275298013662268
13,42,B,val,13.059985589302615,13.087361110201384,9,1,0.027375520898768477
13,43,B,val,13.473330750053348,13.587727399102178,10,1,0.11439664904883064
13,44,B,val,13.887108284251646,14.12209685517579,4,1,0.234988570924145
13,45,B,val,13.413349074611855,13.368528394613637,3,-1,-0.04482067999821804
13,46,B,val,14.102240437833888,14.210784778530229,7,1,0.10854434069634061
13,47,B,val,13.914065537897496,14.19905473824316,9,1,0.28498920034566233
13,48,B,val,14.379452333797579,14.43353538492321,7,1,0.05408305112563232
13,49,B,val,14.46537109524247,14.536891572723492,0,1,0.07152047748102389
13,50,B,val,14.23383564824184,14.315666942725661,9,1,0.08183129448382104
13,51,B,val,14.223487428608781,14.128141789345362,1,-1,-0.09534563926341884
13,52,B,val,14.283373342966307,14.482678195479581,6,1,0.19930485251327323
13,53,B,val,14.302117858990991,14.362914591155073,7,1,0.060796732164081255
13,54,B,val,14.260545611290638,14.386279727435499,4,1,0.125734116144861
13,55,B,val,14.550100108487976,14.546848303207302,8,-1,-0.003251805280674605
13,56,B,val,14.144973969017267,14.149010585127765,10,1,0.004036616110499158
13,57,B,val,14.447338194252016,14.583229795073711,2,1,0.13589160082169632
13,58,B,val,14.78183064690444,14.882451844115268,9,1,0.10062119721082677
13,59,B,val,14.739320608533147,14.882036754317449,10,1,0.14271614578430258
13,60,B,val,14.853753493900436,14.874316161421017,7,1,0.020562667520580627
13,61,B,val,14.915672031251365,15.09806506462517,0,1,0.1823930333738052
13,62,B,val,15.16437281830681,15.021698356363894,1,-1,-0.14267446194291464
13,63,B,val,15.086968827507818,15.227617423939625,0,1,0.14064859643180816
13,64,B,val,14.639862225396907,14.76091511723682,5,1,0.12105289183991272
13,65,B,val,14.547246340630812,14.408016573915505,1,-1,-0.13922976671530662
13,66,B,val,14.523324883572629,14.465854421196187,1,-1,-0.057470462376441996
13,67,B,val,14.409862930121841,14.216214065681424,3,-1,-0.19364886444041665
13,68,B,val,14.444204497626709,14.22460212997299,8,-1,-0.21960236765371857
13,69,B,val,14.131568313938901,14.201317651396295,7,1,0.0697493374573929
13,70,B,val,14.297649294230935,14.346092585329433,9,1,0.048443291098499285
13,71,B,val,14.340964130462105,14.185891450787494,3,-1,-0.15507267967461133
13,72,B,val,13.828193487711664,13.969807300501488,9,1,0.14161381278982482
13,73,B,val,14.016951631884357,14.1132429754562,0,1,0.09629134357184337
13,74,B,val,14.180376229491559,14.300879338866695,11,1,0.12050310937513625
13,75,B,val,14.03515223954121,14.157752723727915,9,1,0.12260048418670473
13,76,B,val,14.02744074790649,14.184273811821525,10,1,0.1568330639150333
13,77,B,val,13.818824958121914,13.945280016402183,10,1,0.12645505828026976
13,78,B,val,13.696512209283572,13.786350891255053,0,1,0.08983868197148095
13,79,B,val,13.6900261268998,13.534230202929106,8,-1,-0.15579592397069553
13,80,B,val,13.662966298473808,13.486223131773157,8,-1,-0.17674316670065215
13,81,B,val,13.114509823187175,13.020127306992448,8,-1,-0.09438251619472729
13,82,B,val,13.106270636824746,13.235213901585311,7,1,0.1289432647605659
13,83,B,val,13.311464373204682,13.347937116166358,7,1,0.03647274296167534
13,84,B,val,12.84978241277316,12.899011312203893,9,1,0.049228899430731894
13,85,B,val,12.864047716089436,13.028831165954058,5,1,0.16478344986462184
13,86,B,val,12.980205481477972,12.84210822833193,1,-1,-0.13809725314604104
13,87,B,val,12.988829033898645,13.110828045420906,2,1,0.12199901152226152
13,88,B,val,12.941580191409987,12.786522298414923,3,-1,-0.1550578929950646
13,89,B,val,13.032407363080587,13.127376251464565,9,1,0.09496888838397749
13,90,B,val,13.447738104880097,13.466755773311572,11,1,0.01901766843147447
13,91,B,val,13.088003531396224,13.277917914085714,6,1,0.1899143826894909
13,92,B,val,13.070903579164755,13.04329636495729,5,1,-0.027607214207463426
13,93,B,val,13.538543052893074,13.69768668049966,10,1,0.1591436276065854
13,94,B,val,13.558748437985225,13.361067471728607,8,-1,-0.19768096625661868
13,95,B,val,13.130724458380802,13.23548262755682,11,1,0.10475816917601757
13,96,B,val,13.430323878430418,13.565734637638439,6,1,0.13541075920802134
13,97,B,val,13.31689155487811,13.138450791606939,1,-1,-0.17844076327117153
13,98,B,val,13.239613851307766,13.332420106548632,7,1,0.09280625524086653
13,99,B,val,13.329388891764893,13.400192528915184,9,1,0.07080363715029153
13,100,B,val,13.74089189587698,13.636182379691554,1,-1,-0.10470951618542448
13,101,B,val,13.689014098260325,13.766725456513766,7,1,0.07771135825344203
13,102,B,val,13.847234887399043,13.627355250437045,3,-1,-0.2198796369619988
13,103,B,val,14.046318938428035,14.184122829280925,4,1,0.13780389085289046
13,104,B,val,14.062983334980737,14.026859625236682,8,-1,-0.03612370974405531
13,105,B,val,14.318010303765144,14.518752595947287,0,1,0.2007422921821433
13,106,B,val,14.52410332697836,14.492314327401193,8,-1,-0.03178899957716566
13,107,B,val,14.524869437934315,14.641378879583382,5,1,0.11650944164906672
13,108,B,val,14.864706993942859,14.964850302002853,9,1,0.1001433080599952
13,109,B,val,15.018804465985607,15.115135868782898,6,1,0.09633140279729108
13,110,B,val,14.802539940153762,14.96765726628934,5,1,0.16511732613557736
13,111,B,val,14.660883759003942,14.736456494070431,4,1,0.0755727350664886
13,112,B,val,14.652790464621512,14.684006064559428,0,1,0.031215599937915603
13,113,B,val,15.083367014828715,15.141802190272804,11,1,0.05843517544408825
13,114,B,val,14.71885168600348,14.617703808559055,3,-1,-0.10114787744442627
13,115,B,val,14.66638658457287,14.79222162060399,10,1,0.1258350360311199
13,116,B,val,14.713084930820967,14.652001729836268,8,-1,-0.06108320098469991
13,117,B,val,15.014504868649686,15.094976479814523,9,1,0.08047161116483631
13,118,B,val,15.447231189505493,15.54808553447504,9,1,0.100854344969548
13,119,B,val,15.574613358652106,15.500760623453601,8,-1,-0.07385273519850608
13,120,B,val,15.55090149064185,15.449925727240958,1,-1,-0.1009757634008935
13,121,B,val,15.36475112635816,15.47216386213856,4,1,0.10741273578040016
13,122,B,val,15.6482534692609,15.735883953145812,7,1,0.08763048388491165
13,123,B,val,15.412248426731956,15.559844354396276,10,1,0.14759592766431961
13,124,B,val,15.455129777665606,15.445795057686784,7,1,-0.009334719978822723
13,125,B,val,15.598203903694122,15.722342863738081,4,1,0.12413896004395844
13,126,B,val,15.005616628419236,15.181589845930445,2,1,0.17597321751120729
13,127,B,val,14.639661067795231,14.512641601308122,3,-1,-0.1270194664871095
13,128,B,val,15.083656354724038,15.218947037019413,7,1,0.13529068229537472
13,129,B,val,14.596617293109498,14.68237278291473,11,1,0.08575548980523107
13,130,B,val,14.515759878878892,14.664181090577156,6,1,0.14842121169826356
13,131,B,val,14.213475909045652,14.315993492377004,9,1,0.10251758333135173
13,132,B,val,14.633368241725059,14.544233980737488,8,-1,-0.08913426098757049
13,133,B,val,14.695363112014512,14.800772498597642,0,1,0.10540938658312929
13,134,B,val,14.5582936470377,14.706191569672477,4,1,0.14789792263477647
13,135,B,val,14.69906348991213,14.852311350670064,11,1,0.15324786075793445
13,136,B,val,14.389589964232774,14.485990716887045,4,1,0.09640075265426992
13,137,B,val,14.623473892563394,14.68138944345022,10,1,0.05791555088682562
13,138,B,val,14.399216279341239,14.460793094181822,6,1,0.061576814840583104
13,139,B,val,14.422511936612993,14.442883928199244,7,1,0.020371991586250943
13,140,B,val,13.628115647126398,13.703911977798839,4,1,0.07579633067244168
13,141,B,val,13.524730675243513,13.6346866444878,2,1,0.1099559692442882
13,142,B,val,13.74707276626998,13.824906055601087,11,1,0.07783328933110659
13,143,B,val,13.525652597139981,13.704656953783964,5,1,0.17900435664398306
13,144,B,val,13.210366077263654,13.07084041174889,3,-1,-0.1395256655147638
13,145,B,val,13.363401798470182,13.250226930659275,8,-1,-0.11317486781090581
13,146,B,val,13.536225560710122,13.683002117313467,9,1,0.14677655660334477
13,147,B,val,13.639572090600904,13.519012459101432,8,-1,-0.12055963149947067
13,148,B,val,13.576079157971849,13.725360819274718,0,1,0.1492816613028681
13,149,B,val,13.649404832620743,13.619974189767111,8,-1,-0.02943064285363141
14,0,C,test,14.844019903143732,14.97997164043415,4,1,0.13595173729041746
14,1,C,test,14.73483747808013,14.568681238217545,3,-1,-0.16615623986258543
14,2,C,test,15.018502727221072,15.162248185644746,0,1,0.14374545842367237
14,3,C,test,14.484649971444426,14.350364587613932,8,-1,-0.13428538383049402
14,4,C,test,14.4227458363163,14.4682136236089,9,1,0.04546778729259941
14,5,C,test,14.233189425852146,14.406109920406731,2,1,0.17292049455458597
14,6,C,test,14.402726897005948,14.52045048850144,10,1,0.11772359149549244
14,7,C,test,13.90711219114492,13.972889426815287,5,1,0.06577723567036724
14,8,C,test,14.07605355420449,14.21828874038826,7,1,0.14223518618377062
14,9,C,test,13.857628806989592,13.747019805513478,1,-1,-0.11060900147611298
